probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.7282229965156793,1.3,1.3732057416267944,-0.05331010452961682,-0.05331010452961682,-0.05331010452961682,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.24342105263157898,3.9,4.108108108108108,-0.05065789473684201,-0.05065789473684201,-0.05065789473684201,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.3151515151515151,3.0,3.1730769230769234,-0.054545454545454564,-0.054545454545454564,-0.054545454545454564,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.3160919540229885,3.0,3.1636363636363636,-0.051724137931034475,-0.051724137931034475,-0.051724137931034475,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.5129935875801552,1.85,1.9493421052631579,-0.05096186297671279,-0.05096186297671279,-0.05096186297671279,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.3463687150837989,2.75,2.887096774193548,-0.04748603351955305,-0.04748603351955305,-0.04748603351955305,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.41401273885350315,2.3,2.4153846153846157,-0.04777070063694289,-0.04777070063694289,-0.04777070063694289,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.45925577013659924,2.05,2.177435897435897,-0.05852567121997165,-0.05852567121997165,-0.05852567121997165,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.1720368389470114,5.5,5.812708522899605,-0.053797385791437224,-0.053797385791437224,-0.053797385791437224,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.8148852369957897,1.16,1.2271666666666667,-0.054733125084883955,-0.054733125084883955,-0.054733125084883955,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.4866595517609391,1.95,2.054824561403509,-0.05101387406616875,-0.05101387406616875,-0.05101387406616875,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.3648208469055374,2.6,2.741071428571429,-0.051465798045602695,-0.051465798045602695,-0.051465798045602695,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.23842794759825325,4.0,4.194139194139194,-0.046288209606986985,-0.046288209606986985,-0.046288209606986985,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.46400294605045106,2.05,2.1551587301587305,-0.04879396059657537,-0.04879396059657537,-0.04879396059657537,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.4652011310772599,2.05,2.1496078431372547,-0.04633768129161725,-0.04633768129161725,-0.04633768129161725,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.6340391980175715,1.5,1.577189554094866,-0.048941202973642794,-0.048941202973642794,-0.048941202973642794,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.42105263157894735,2.25,2.375,-0.052631578947368474,-0.052631578947368474,-0.052631578947368474,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.23539823008849559,4.0,4.2481203007518795,-0.05840707964601766,-0.05840707964601766,-0.05840707964601766,RESEARCH_ONLY_NON_PIT,home_win,>4.00
